"id","labels","input_ids","attention_mask"
d990b831-d4fe-443b-9ace-90dad6b0ade9,0,"[101, 2036, 2156, 2023, 2065, 2017, 2064, 2102, 3404, 14163, 8024, 14573, 8223, 4609, 3490, 8299, 1024, 1013, 1013, 2808, 1012, 8224, 1012, 4012, 1013, 2808, 1029, 8909, 1027, 1044, 5369, 2615, 2692, 2226, 2487, 25708, 5051, 2278, 1004, 18720, 1025, 1027, 6643, 22203, 1004, 25410, 1025, 1027, 16215, 28008, 3148, 1009, 13523, 15928, 3170, 2389, 1004, 1044, 2140, 1025, 1027, 4372, 1004, 7842, 1025, 1027, 1060, 1004, 1041, 2072, 1025, 1027, 1056, 14277, 14289, 2094, 2475, 4430, 2620, 2213, 9148, 4160, 2140, 2290, 17258, 18259, 2050, 1004, 2310, 2094, 1025, 1027, 1014, 19797, 2100, 4160, 2575, 6679, 4213, 4160, 1001, 1058, 1027, 2028, 13704, 1004, 1053, 1025, 1027, 16215, 28008, 3148, 1003, 2322, 18900, 15928, 3170, 2389, 1004, 1042, 1025, 1027, 6270, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"4fd13820-775f-4710-b0a4-b9c8df8cafa8",0,"[101, 2077, 2017, 2707, 6886, 13519, 1998, 16234, 2012, 2033, 1010, 11082, 3319, 1996, 10086, 2993, 1011, 2437, 4748, 7570, 11233, 2213, 4491, 3475, 1005, 1056, 2183, 2000, 12919, 2115, 6685, 1010, 2009, 2097, 6414, 2191, 2009, 2298, 2066, 2017, 2024, 8273, 7741, 2115, 2373, 2004, 2019, 4748, 10020, 1012, 2085, 1010, 1996, 10086, 2993, 2003, 7882, 1011, 2023, 2003, 2763, 1996, 2309, 2087, 5720, 2055, 2724, 20014, 2002, 2739, 2004, 1997, 2397, 1012, 2010, 6438, 2003, 3862, 1010, 2144, 2002, 2003, 1996, 2069, 2542, 4654, 1011, 2343, 2040, 2106, 2025, 5463, 1012, 2008, 1005, 1055, 5121, 2062, 3862, 2084, 2010, 2139, 14808, 5844, 2019, 2250, 26775, 6305, 6199, 6839, 1012, 1045, 13566, 2000, 7065, 8743, 2023, 10086, 1010, 1999, 8069, 1997, 15411, 1996, 3086, 1997, 2019, 4748, 10020, 2008, 2003, 5627, 2000, 2298, 2012, 1996, 3277, 2993, 1010, 1998, 2025, 5466, 13519, 2105, 3243, 2061, 4314, 2135, 1012, 3383, 1010, 2065, 2017, 6162, 1037, 2504, 1997, 2942, 3012, 2073, 2017, 2064, 2079, 2023, 1010, 2057, 2064, 2031, 1037, 11581, 6594, 2006, 1996, 8476, 1998, 10663, 1996, 3043, 21614, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
e248ecb9-d52c-43ad-8359-4329f85adced,0,"[101, 3768, 1997, 5703, 2023, 3720, 2003, 5667, 2041, 1997, 5703, 1012, 2009, 2052, 5770, 6551, 2013, 1996, 4955, 1997, 3176, 2592, 2055, 1996, 4997, 5919, 1997, 1996, 1056, 1011, 4090, 1012, 2074, 2005, 1996, 2501, 1010, 2023, 4066, 1997, 5703, 3291, 2003, 2025, 13191, 2043, 2045, 2003, 2019, 2058, 18642, 2006, 1996, 2573, 1997, 1037, 3327, 3166, 1012, 2005, 2742, 1010, 5604, 1998, 9312, 1997, 1037, 1056, 1011, 4090, 2011, 1996, 2149, 2390, 14445, 29466, 1012, 6086, 2070, 2200, 3809, 3471, 2007, 1996, 4951, 1012, 2023, 2828, 1997, 2592, 2323, 2022, 2443, 1999, 1996, 3720, 2000, 3288, 2009, 2067, 2046, 5703, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"90810c3e-02d2-44cb-a45b-1a372b2b9170",0,"[101, 3398, 1010, 2292, 1005, 1055, 13590, 1996, 4180, 1012, 1006, 2025, 2469, 2065, 6548, 1005, 1055, 8399, 2003, 1996, 2168, 2828, 1997, 3642, 18442, 1012, 1007, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
d2480d69-16de-4450-a1d9-ed90ff8f5cb6,0,"[101, 1045, 2123, 1005, 1056, 2012, 2035, 16599, 2008, 2009, 2323, 2022, 26223, 2004, 1031, 2033, 23432, 2078, 1033, 1999, 2023, 2030, 2151, 2060, 3720, 1012, 2065, 2505, 2012, 2035, 1010, 2074, 1037, 4766, 5254, 1997, 1996, 6274, 1997, 8132, 1998, 2677, 1999, 1037, 3653, 1011, 19077, 4044, 2052, 10514, 26989, 3401, 1012, 1045, 2074, 2245, 2009, 2001, 2019, 2137, 2518, 2000, 5333, 2077, 19077, 2015, 1006, 1045, 2079, 2009, 2870, 1007, 1010, 2021, 1045, 2411, 2963, 17151, 14625, 2079, 2009, 3243, 1037, 2978, 2004, 2092, 1010, 1998, 1045, 2123, 1005, 1056, 2963, 2394, 2111, 2079, 2009, 2012, 2035, 1012, 1996, 2069, 4489, 2003, 2008, 4841, 2031, 1037, 11765, 2000, 16510, 11039, 19991, 4697, 2009, 2004, 2092, 2004, 6274, 2009, 1012, 1045, 1005, 1049, 2025, 2428, 4527, 2017, 2123, 1005, 1056, 2031, 1037, 5041, 9669, 1010, 2108, 1037, 16948, 2078, 1012, 1045, 1005, 1049, 2025, 3038, 2009, 1005, 1055, 2025, 2825, 1012, 2017, 1005, 2128, 2157, 1025, 1045, 2001, 2074, 2785, 1997, 3241, 12575, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"31fedc7e-02e4-4276-85aa-130ffcfe7c1c",0,"[101, 1000, 3100, 1010, 1045, 2031, 2085, 2699, 2000, 2074, 3972, 12870, 1996, 5805, 11746, 1999, 1996, 2927, 2055, 2720, 1012, 12415, 2108, 1037, 27084, 24164, 2094, 1005, 11513, 7939, 3771, 1005, 1012, 2002, 2758, 2370, 2002, 2003, 2025, 1010, 1998, 28049, 2008, 2116, 5181, 2020, 2730, 2076, 1996, 2162, 1010, 2174, 2002, 2515, 2025, 2175, 2247, 2007, 1996, 1020, 2454, 5181, 2730, 1011, 3275, 1010, 2004, 2002, 29072, 2015, 1996, 2193, 2000, 2022, 2896, 1012, 1998, 2009, 2428, 3310, 2091, 2000, 2008, 1024, 1000, 1000, 2585, 2038, 1996, 2157, 2000, 3160, 2505, 8800, 2000, 2381, 1998, 1059, 2860, 2475, 2003, 2010, 2569, 3012, 1010, 1998, 2002, 2941, 3084, 1037, 2542, 1997, 11242, 1998, 11321, 12843, 4216, 1012, 1045, 2036, 2787, 2000, 3972, 12870, 1996, 4070, 2055, 2032, 8840, 18606, 1037, 2457, 2553, 1999, 2456, 1012, 2585, 2031, 3390, 2195, 26201, 3572, 2077, 1011, 1999, 2727, 2002, 2180, 10332, 8889, 1069, 26201, 1011, 4053, 2114, 2019, 2394, 4465, 3780, 1012, 1996, 2755, 2008, 2002, 2023, 2051, 2439, 2003, 2025, 2242, 2008, 2323, 3275, 2012, 1996, 2132, 1997, 2010, 26226, 1012, 2116, 2111, 2036, 2424, 2009, 9313, 2008, 1037, 3648, 2064, 4078, 5178, 2054, 1037, 2711, 2003, 2030, 2003, 2025, 1010, 1998, 2054, 9029, 2002, 4324, 1012, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
a2db397c-441a-4a0a-91da-2b2db8a880ab,0,"[101, 1996, 3114, 2003, 1996, 3739, 1997, 1037, 23561, 2241, 2006, 4297, 2239, 23633, 2791, 2006, 2026, 5310, 3931, 1012, 1996, 2582, 3739, 1997, 1996, 23561, 2003, 2000, 2022, 7259, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
c8411c72-c72d-457c-83e3-b0e1132ade8e,0,"[101, 1012, 3087, 2064, 2079, 2019, 1999, 1011, 3793, 3945, 2005, 1031, 1016, 1033, 1998, 1031, 1017, 1033, 1998, 2156, 1996, 3720, 2515, 2025, 11160, 3701, 2006, 2028, 3120, 1006, 1996, 6674, 1007, 1012, 1999, 2755, 1010, 1996, 2882, 2561, 1997, 2048, 22921, 28789, 1996, 6674, 2024, 2005, 5760, 1011, 8866, 3314, 2107, 2004, 1996, 2193, 1997, 5167, 1006, 17332, 1010, 2199, 1007, 2008, 2024, 1999, 1996, 3033, 3075, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"25d9513d-741f-4079-874d-7d25afe8d37d",0,"[101, 4283, 999, 6151, 12260, 3508, 2001, 2062, 2084, 1045, 1005, 1040, 5113, 2005, 1012, 1045, 1005, 1049, 20059, 1996, 3570, 1997, 3146, 2231, 1006, 2164, 2334, 2231, 1007, 9385, 3570, 1010, 2021, 2009, 1005, 1055, 4030, 2183, 1012, 4593, 2573, 1997, 1996, 3516, 2231, 2024, 2788, 2270, 5884, 1010, 2021, 2057, 2123, 1005, 1056, 2031, 1037, 2714, 3720, 2006, 3146, 1010, 2061, 1045, 3984, 1045, 1005, 2222, 2031, 2000, 2470, 1996, 2214, 1011, 13405, 1010, 2512, 1011, 13971, 1010, 2941, 10539, 2126, 1012, 2030, 3198, 1996, 9385, 2393, 4624, 1010, 2066, 2017, 4081, 1012, 1999, 1996, 12507, 1010, 1045, 1005, 1049, 2478, 1996, 4189, 2224, 11581, 2063, 1010, 2144, 2009, 1005, 1055, 9398, 2096, 1996, 3746, 2003, 2109, 1999, 2019, 3720, 1012, 4283, 2153, 999, 1011, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"2ae7a04a-ac27-4bbf-9d3c-8ec6e1c9da8a",0,"[101, 3931, 1045, 2699, 2000, 3443, 2003, 2085, 2019, 5025, 3931, 8840, 2140, 2017, 7917, 2033, 2005, 2498, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"78877114-055c-4cce-af7a-63c38908dfcd",0,"[101, 1000, 23156, 2013, 2033, 2004, 2092, 1010, 2224, 1996, 5906, 2092, 1012, 1087, 2831, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
e5e99a43-96d1-487d-9ff4-b48a2384cfa5,0,"[101, 1000, 2092, 1010, 2025, 1000, 1000, 2077, 1996, 2832, 1000, 1000, 2021, 1000, 1000, 2077, 2129, 2057, 2079, 2477, 2007, 4942, 13704, 2015, 1000, 1000, 2010, 21792, 2050, 2003, 3205, 2006, 4451, 13876, 6633, 5677, 1005, 1055, 3931, 1998, 2017, 2064, 2424, 2009, 2065, 2017, 2298, 1012, 2244, 2432, 1045, 2228, 1012, 1045, 2031, 2026, 5966, 2007, 3449, 1035, 1039, 2000, 2022, 2469, 1010, 2021, 2001, 4527, 2000, 2156, 1037, 3796, 1010, 2061, 1045, 2187, 1037, 3602, 1012, 1009, 1009, 1024, 1056, 1013, 1039, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
b152e0dc-6a6d-470f-bdaa-4ae11cf6daad,1,"[101, 2017, 2024, 5637, 2030, 3424, 3366, 7382, 29050, 2078, 1029, 28185, 2317, 6816, 2033, 5004, 999, 14806, 4095, 23644, 999, 7910, 1010, 2045, 2024, 2048, 3971, 1010, 2339, 2017, 2079, 23516, 2026, 7615, 2055, 1059, 2860, 2475, 1010, 2008, 11513, 2001, 23197, 22889, 4710, 2075, 1997, 5181, 1998, 2025, 5637, 2015, 1013, 16006, 2015, 1013, 22889, 29553, 1013, 3087, 1012, 1012, 1012, 1015, 1011, 2065, 2017, 2024, 3424, 1011, 4100, 10772, 1010, 2084, 27545, 2115, 2132, 13852, 1998, 2175, 2000, 1996, 3096, 4974, 6295, 999, 1016, 1011, 2065, 2017, 4797, 2616, 1997, 1996, 6331, 1010, 2008, 15949, 2003, 1037, 9252, 8254, 1010, 2191, 1037, 7279, 23091, 11937, 3406, 2080, 2006, 2115, 6130, 2175, 2000, 1996, 16795, 6553, 11678, 2007, 2115, 5637, 14412, 2015, 999, 1017, 1011, 2034, 1998, 2197, 5432, 1010, 2017, 8239, 5637, 1011, 1045, 2180, 1005, 1056, 9120, 2065, 2151, 2062, 6394, 14021, 21547, 2078, 2052, 4339, 1999, 2026, 3931, 999, 1045, 2123, 1005, 1056, 4299, 2000, 2831, 2000, 2017, 4902, 999, 2022, 8059, 1997, 1996, 2601, 2217, 999, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"04b96f62-f965-4371-8ee8-615a435e6011",0,"[101, 2129, 2064, 2028, 13366, 14074, 2619, 2040, 6732, 1996, 3481, 7415, 5008, 2003, 15123, 2011, 2643, 1005, 1055, 2375, 1029, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
d283cc5e-ada3-4e7d-9f23-79d757c2b1df,0,"[101, 1000, 2017, 3786, 2033, 2000, 2009, 1012, 2074, 2359, 2000, 2360, 2204, 2147, 2005, 6012, 2033, 2000, 1996, 7065, 8743, 2006, 1996, 12311, 5163, 3720, 1010, 1045, 2467, 5959, 2009, 2043, 1045, 2113, 2619, 2842, 2003, 2006, 1996, 5690, 2005, 3158, 9305, 2015, 1012, 3407, 5933, 1012, 21250, 4013, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"8692ff1d-9eff-4c28-96de-63c333eb59a6",0,"[101, 1000, 2257, 2289, 1006, 11396, 1007, 6203, 1996, 2484, 3178, 3796, 2008, 2017, 2872, 2006, 2026, 4070, 7483, 2005, 3167, 4491, 2038, 2074, 13735, 1010, 1998, 2096, 1045, 2442, 2360, 2008, 1045, 2001, 2025, 3407, 2055, 1996, 3796, 1010, 1045, 6496, 2053, 2524, 5346, 2875, 2017, 1012, 2065, 2017, 4638, 2026, 3025, 5857, 1010, 2017, 2064, 2156, 2008, 1045, 2031, 2042, 1037, 13318, 3559, 2006, 16948, 1012, 1045, 1005, 1040, 2074, 2066, 2000, 2292, 2017, 2113, 2008, 2096, 1045, 2001, 5905, 1997, 3167, 4491, 2114, 1998, 1010, 1045, 2001, 15244, 5732, 2046, 2725, 2061, 2011, 2122, 2048, 3633, 1012, 1999, 2344, 2000, 4468, 2925, 5991, 1010, 1045, 4872, 2025, 2000, 8526, 1999, 4902, 3167, 4491, 1010, 1998, 2065, 1045, 2572, 15244, 5732, 2011, 27980, 2107, 2004, 2122, 2048, 3633, 1010, 1045, 2097, 3432, 8568, 2068, 1012, 2001, 8385, 7065, 8743, 2075, 1037, 7615, 2029, 1045, 2081, 7175, 8635, 2081, 1999, 1996, 9395, 16860, 3720, 2029, 1045, 2179, 2000, 2022, 25352, 1012, 2026, 3277, 2007, 5936, 2010, 17235, 10196, 4757, 1998, 4895, 6895, 21661, 3723, 1012, 2002, 2003, 2521, 2205, 22105, 1997, 4790, 2029, 2002, 2038, 2580, 1010, 1998, 2002, 4150, 2200, 4854, 2043, 10086, 2015, 2024, 2081, 2000, 2107, 4790, 1012, 2044, 3674, 24699, 1997, 11476, 10086, 2015, 2029, 1045, 2081, 2000, 1000, 1000, 2010, 1000, 1000, 4790, 1010, 1045, 2409, 2032, 2000, 2681, 2033, 2894, 1012, 2002, 8979, 2000, 12487, 2026, 6594, 3931, 2007, 18162, 1998, 4895, 19454, 28775, 3064, 7928, 1012, 2043, 1045, 15959, 2000, 2023, 1010, 2002, 15244, 5732, 2033, 2046, 4214, 2032, 1037, 11268, 7088, 3723, 1012, 2096, 1045, 4847, 2115, 2535, 2004, 1037, 16948, 8911, 1010, 1045, 1005, 1040, 2066, 2000, 26438, 2135, 5227, 2008, 1999, 1996, 2925, 1010, 2017, 6912, 2488, 19258, 2043, 10851, 1037, 5310, 2241, 2006, 2028, 1011, 11536, 2592, 1012, 4067, 2017, 2005, 2115, 4824, 999, 2539, 1024, 5187, 1010, 2321, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
ee704a25-0ad3-4f46-ae8e-6df0a8d20b3c,0,"[101, 12139, 2006, 2023, 3395, 1998, 2029, 2024, 10043, 2000, 2216, 1997, 4241, 15909, 25619, 5004, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"6801bd2c-89fd-45c4-ae52-ef590649ba85",0,"[101, 1000, 2092, 1010, 2044, 1045, 2356, 2017, 2000, 3073, 1996, 4487, 21807, 2306, 2028, 3178, 1997, 2115, 2279, 10086, 2182, 1010, 2017, 2081, 2019, 10086, 2000, 2115, 2831, 3931, 2182, 1998, 2059, 2106, 2025, 3073, 1996, 4487, 21807, 1045, 7303, 2306, 2028, 3178, 1997, 2008, 10086, 1012, 1045, 2059, 14755, 2017, 2005, 7989, 2000, 3073, 1996, 7303, 4487, 21807, 1999, 1037, 23259, 5450, 1006, 2029, 1010, 2044, 2062, 2084, 1037, 2733, 1010, 2017, 2031, 2145, 2025, 2589, 1007, 1012, 8821, 1010, 2115, 5227, 2000, 6336, 1996, 2624, 7542, 2003, 6380, 1012, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"638e135e-4365-4f54-a23f-d34c703f82dd",0,"[101, 6160, 2000, 16948, 999, 1031, 1038, 2721, 1033, 7523, 23969, 24174, 2401, 1010, 1996, 6742, 12204, 2055, 4522, 2166, 5461, 1012, 1031, 1038, 2721, 1033, 7523, 23969, 24174, 2401, 1010, 1996, 6742, 12204, 2055, 4522, 2166, 5461, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
